Freq.	V(n018)/V(VI)
5.19995996533496e+003	(-1.50008078472783e+001dB,1.76385446179876e+002°)
5.21194711105060e+003	(-1.49532400879269e+001dB,1.76374197486583e+002°)
5.22396188999100e+003	(-1.49056308965149e+001dB,1.76362897311043e+002°)
5.23600436585730e+003	(-1.48579800106523e+001dB,1.76351545284611e+002°)
5.24807460249752e+003	(-1.48102871658994e+001dB,1.76340141034946e+002°)
5.26017266390686e+003	(-1.47625520957465e+001dB,1.76328684185955e+002°)
5.27229861422802e+003	(-1.47147745315929e+001dB,1.76317174357755e+002°)
5.28445251775160e+003	(-1.46669542027268e+001dB,1.76305611166616e+002°)
5.29663443891637e+003	(-1.46190908363032e+001dB,1.76293994224921e+002°)
5.30884444230968e+003	(-1.45711841573237e+001dB,1.76282323141107e+002°)
5.32108259266774e+003	(-1.45232338886141e+001dB,1.76270597519623e+002°)
5.33334895487600e+003	(-1.44752397508024e+001dB,1.76258816960872e+002°)
5.34564359396951e+003	(-1.44272014622975e+001dB,1.76246981061163e+002°)
5.35796657513321e+003	(-1.43791187392658e+001dB,1.76235089412657e+002°)
5.37031796370232e+003	(-1.43309912956088e+001dB,1.76223141603313e+002°)
5.38269782516267e+003	(-1.42828188429407e+001dB,1.76211137216836e+002°)
5.39510622515107e+003	(-1.42346010905639e+001dB,1.76199075832616e+002°)
5.40754322945560e+003	(-1.41863377454464e+001dB,1.76186957025678e+002°)
5.42000890401603e+003	(-1.41380285121975e+001dB,1.76174780366622e+002°)
5.43250331492412e+003	(-1.40896730930437e+001dB,1.76162545421565e+002°)
5.44502652842400e+003	(-1.40412711878039e+001dB,1.76150251752080e+002°)
5.45757861091249e+003	(-1.39928224938651e+001dB,1.76137898915144e+002°)
5.47015962893950e+003	(-1.39443267061567e+001dB,1.76125486463068e+002°)
5.48276964920832e+003	(-1.38957835171253e+001dB,1.76113013943439e+002°)
5.49540873857603e+003	(-1.38471926167091e+001dB,1.76100480899060e+002°)
5.50807696405382e+003	(-1.37985536923111e+001dB,1.76087886867883e+002°)
5.52077439280736e+003	(-1.37498664287735e+001dB,1.76075231382943e+002°)
5.53350109215715e+003	(-1.37011305083501e+001dB,1.76062513972298e+002°)
5.54625712957889e+003	(-1.36523456106795e+001dB,1.76049734158955e+002°)
5.55904257270381e+003	(-1.36035114127579e+001dB,1.76036891460808e+002°)
5.57185748931908e+003	(-1.35546275889102e+001dB,1.76023985390567e+002°)
5.58470194736808e+003	(-1.35056938107630e+001dB,1.76011015455686e+002°)
5.59757601495088e+003	(-1.34567097472150e+001dB,1.75997981158295e+002°)
5.61047976032448e+003	(-1.34076750644085e+001dB,1.75984881995124e+002°)
5.62341325190327e+003	(-1.33585894256997e+001dB,1.75971717457435e+002°)
5.63637655825932e+003	(-1.33094524916293e+001dB,1.75958487030941e+002°)
5.64936974812280e+003	(-1.32602639198920e+001dB,1.75945190195734e+002°)
5.66239289038231e+003	(-1.32110233653060e+001dB,1.75931826426205e+002°)
5.67544605408524e+003	(-1.31617304797820e+001dB,1.75918395190970e+002°)
5.68852930843819e+003	(-1.31123849122921e+001dB,1.75904895952784e+002°)
5.70164272280725e+003	(-1.30629863088373e+001dB,1.75891328168466e+002°)
5.71478636671844e+003	(-1.30135343124159e+001dB,1.75877691288812e+002°)
5.72796030985806e+003	(-1.29640285629905e+001dB,1.75863984758513e+002°)
5.74116462207304e+003	(-1.29144686974549e+001dB,1.75850208016071e+002°)
5.75439937337134e+003	(-1.28648543496004e+001dB,1.75836360493708e+002°)
5.76766463392227e+003	(-1.28151851500820e+001dB,1.75822441617284e+002°)
5.78096047405695e+003	(-1.27654607263839e+001dB,1.75808450806202e+002°)
5.79428696426858e+003	(-1.27156807027840e+001dB,1.75794387473321e+002°)
5.80764417521288e+003	(-1.26658447003192e+001dB,1.75780251024858e+002°)
5.82103217770848e+003	(-1.26159523367487e+001dB,1.75766040860302e+002°)
5.83445104273721e+003	(-1.25660032265180e+001dB,1.75751756372309e+002°)
5.84790084144457e+003	(-1.25159969807221e+001dB,1.75737396946611e+002°)
5.86138164514005e+003	(-1.24659332070674e+001dB,1.75722961961914e+002°)
5.87489352529753e+003	(-1.24158115098341e+001dB,1.75708450789798e+002°)
5.88843655355565e+003	(-1.23656314898380e+001dB,1.75693862794613e+002°)
5.90201080171820e+003	(-1.23153927443906e+001dB,1.75679197333378e+002°)
5.91561634175450e+003	(-1.22650948672603e+001dB,1.75664453755671e+002°)
5.92925324579975e+003	(-1.22147374486317e+001dB,1.75649631403523e+002°)
5.94292158615548e+003	(-1.21643200750651e+001dB,1.75634729611308e+002°)
5.95662143528986e+003	(-1.21138423294553e+001dB,1.75619747705630e+002°)
5.97035286583812e+003	(-1.20633037909892e+001dB,1.75604685005211e+002°)
5.98411595060295e+003	(-1.20127040351039e+001dB,1.75589540820774e+002°)
5.99791076255485e+003	(-1.19620426334432e+001dB,1.75574314454925e+002°)
6.01173737483253e+003	(-1.19113191538141e+001dB,1.75559005202034e+002°)
6.02559586074333e+003	(-1.18605331601421e+001dB,1.75543612348113e+002°)
6.03948629376355e+003	(-1.18096842124268e+001dB,1.75528135170690e+002°)
6.05340874753888e+003	(-1.17587718666955e+001dB,1.75512572938685e+002°)
6.06736329588480e+003	(-1.17077956749578e+001dB,1.75496924912280e+002°)
6.08135001278692e+003	(-1.16567551851578e+001dB,1.75481190342786e+002°)
6.09536897240143e+003	(-1.16056499411268e+001dB,1.75465368472517e+002°)
6.10942024905546e+003	(-1.15544794825350e+001dB,1.75449458534643e+002°)
6.12350391724748e+003	(-1.15032433448423e+001dB,1.75433459753062e+002°)
6.13762005164768e+003	(-1.14519410592487e+001dB,1.75417371342254e+002°)
6.15176872709842e+003	(-1.14005721526435e+001dB,1.75401192507139e+002°)
6.16595001861456e+003	(-1.13491361475544e+001dB,1.75384922442929e+002°)
6.18016400138390e+003	(-1.12976325620951e+001dB,1.75368560334986e+002°)
6.19441075076755e+003	(-1.12460609099128e+001dB,1.75352105358660e+002°)
6.20869034230037e+003	(-1.11944207001344e+001dB,1.75335556679147e+002°)
6.22300285169133e+003	(-1.11427114373123e+001dB,1.75318913451322e+002°)
6.23734835482393e+003	(-1.10909326213693e+001dB,1.75302174819585e+002°)
6.25172692775659e+003	(-1.10390837475420e+001dB,1.75285339917696e+002°)
6.26613864672309e+003	(-1.09871643063248e+001dB,1.75268407868609e+002°)
6.28058358813291e+003	(-1.09351737834114e+001dB,1.75251377784305e+002°)
6.29506182857171e+003	(-1.08831116596366e+001dB,1.75234248765617e+002°)
6.30957344480166e+003	(-1.08309774109169e+001dB,1.75217019902057e+002°)
6.32411851376192e+003	(-1.07787705081898e+001dB,1.75199690271636e+002°)
6.33869711256900e+003	(-1.07264904173523e+001dB,1.75182258940683e+002°)
6.35330931851716e+003	(-1.06741365991996e+001dB,1.75164724963658e+002°)
6.36795520907888e+003	(-1.06217085093606e+001dB,1.75147087382965e+002°)
6.38263486190521e+003	(-1.05692055982348e+001dB,1.75129345228756e+002°)
6.39734835482620e+003	(-1.05166273109263e+001dB,1.75111497518739e+002°)
6.41209576585134e+003	(-1.04639730871781e+001dB,1.75093543257975e+002°)
6.42687717316992e+003	(-1.04112423613048e+001dB,1.75075481438673e+002°)
6.44169265515149e+003	(-1.03584345621241e+001dB,1.75057311039987e+002°)
6.45654229034627e+003	(-1.03055491128877e+001dB,1.75039031027797e+002°)
6.47142615748555e+003	(-1.02525854312106e+001dB,1.75020640354499e+002°)
6.48634433548210e+003	(-1.01995429290001e+001dB,1.75002137958780e+002°)
6.50129690343062e+003	(-1.01464210123824e+001dB,1.74983522765399e+002°)
6.51628394060814e+003	(-1.00932190816292e+001dB,1.74964793684951e+002°)
6.53130552647444e+003	(-1.00399365310828e+001dB,1.74945949613638e+002°)
6.54636174067246e+003	(-9.98657274907971e+000dB,1.74926989433031e+002°)
6.56145266302877e+003	(-9.93312711787316e+000dB,1.74907912009822e+002°)
6.57657837355392e+003	(-9.87959901355472e+000dB,1.74888716195584e+002°)
6.59173895244292e+003	(-9.82598780597417e+000dB,1.74869400826512e+002°)
6.60693448007567e+003	(-9.77229285865842e+000dB,1.74849964723166e+002°)
6.62216503701733e+003	(-9.71851352872905e+000dB,1.74830406690212e+002°)
6.63743070401879e+003	(-9.66464916681817e+000dB,1.74810725516148e+002°)
6.65273156201712e+003	(-9.61069911698362e+000dB,1.74790919973036e+002°)
6.66806769213592e+003	(-9.55666271662203e+000dB,1.74770988816217e+002°)
6.68343917568585e+003	(-9.50253929638094e+000dB,1.74750930784030e+002°)
6.69884609416497e+003	(-9.44832818006931e+000dB,1.74730744597520e+002°)
6.71428852925922e+003	(-9.39402868456657e+000dB,1.74710428960141e+002°)
6.72976656284288e+003	(-9.33964011973022e+000dB,1.74689982557452e+002°)
6.74528027697892e+003	(-9.28516178830181e+000dB,1.74669404056811e+002°)
6.76082975391951e+003	(-9.23059298581133e+000dB,1.74648692107054e+002°)
6.77641507610645e+003	(-9.17593300048025e+000dB,1.74627845338179e+002°)
6.79203632617154e+003	(-9.12118111312254e+000dB,1.74606862361014e+002°)
6.80769358693711e+003	(-9.06633659704451e+000dB,1.74585741766878e+002°)
6.82338694141639e+003	(-9.01139871794244e+000dB,1.74564482127246e+002°)
6.83911647281398e+003	(-8.95636673379897e+000dB,1.74543081993392e+002°)
6.85488226452631e+003	(-8.90123989477739e+000dB,1.74521539896033e+002°)
6.87068440014201e+003	(-8.84601744311420e+000dB,1.74499854344966e+002°)
6.88652296344245e+003	(-8.79069861301013e+000dB,1.74478023828694e+002°)
6.90239803840211e+003	(-8.73528263051878e+000dB,1.74456046814046e+002°)
6.91830970918905e+003	(-8.67976871343373e+000dB,1.74433921745783e+002°)
6.93425806016538e+003	(-8.62415607117381e+000dB,1.74411647046209e+002°)
6.95024317588765e+003	(-8.56844390466577e+000dB,1.74389221114759e+002°)
6.96626514110737e+003	(-8.51263140622576e+000dB,1.74366642327585e+002°)
6.98232404077140e+003	(-8.45671775943802e+000dB,1.74343909037133e+002°)
6.99841996002242e+003	(-8.40070213903191e+000dB,1.74321019571711e+002°)
7.01455298419939e+003	(-8.34458371075656e+000dB,1.74297972235044e+002°)
7.03072319883801e+003	(-8.28836163125352e+000dB,1.74274765305823e+002°)
7.04693068967115e+003	(-8.23203504792682e+000dB,1.74251397037244e+002°)
7.06317554262930e+003	(-8.17560309881129e+000dB,1.74227865656533e+002°)
7.07945784384105e+003	(-8.11906491243789e+000dB,1.74204169364462e+002°)
7.09577767963356e+003	(-8.06241960769717e+000dB,1.74180306334861e+002°)
7.11213513653296e+003	(-8.00566629370004e+000dB,1.74156274714107e+002°)
7.12853030126487e+003	(-7.94880406963614e+000dB,1.74132072620609e+002°)
7.14496326075480e+003	(-7.89183202462967e+000dB,1.74107698144282e+002°)
7.16143410212869e+003	(-7.83474923759236e+000dB,1.74083149346008e+002°)
7.17794291271329e+003	(-7.77755477707449e+000dB,1.74058424257078e+002°)
7.19448978003666e+003	(-7.72024770111212e+000dB,1.74033520878634e+002°)
7.21107479182866e+003	(-7.66282705707277e+000dB,1.74008437181088e+002°)
7.22769803602137e+003	(-7.60529188149716e+000dB,1.73983171103532e+002°)
7.24435960074957e+003	(-7.54764119993890e+000dB,1.73957720553131e+002°)
7.26105957435121e+003	(-7.48987402680079e+000dB,1.73932083404509e+002°)
7.27779804536790e+003	(-7.43198936516812e+000dB,1.73906257499111e+002°)
7.29457510254535e+003	(-7.37398620663916e+000dB,1.73880240644561e+002°)
7.31139083483383e+003	(-7.31586353115213e+000dB,1.73854030613991e+002°)
7.32824533138870e+003	(-7.25762030680934e+000dB,1.73827625145371e+002°)
7.34513868157081e+003	(-7.19925548969768e+000dB,1.73801021940809e+002°)
7.36207097494702e+003	(-7.14076802370600e+000dB,1.73774218665842e+002°)
7.37904230129067e+003	(-7.08215684033900e+000dB,1.73747212948709e+002°)
7.39605275058203e+003	(-7.02342085852746e+000dB,1.73720002379604e+002°)
7.41310241300883e+003	(-6.96455898443511e+000dB,1.73692584509911e+002°)
7.43019137896667e+003	(-6.90557011126168e+000dB,1.73664956851429e+002°)
7.44731973905954e+003	(-6.84645311904227e+000dB,1.73637116875565e+002°)
7.46448758410032e+003	(-6.78720687444272e+000dB,1.73609062012516e+002°)
7.48169500511119e+003	(-6.72783023055130e+000dB,1.73580789650433e+002°)
7.49894209332421e+003	(-6.66832202666624e+000dB,1.73552297134555e+002°)
7.51622894018170e+003	(-6.60868108807933e+000dB,1.73523581766333e+002°)
7.53355563733682e+003	(-6.54890622585471e+000dB,1.73494640802523e+002°)
7.55092227665398e+003	(-6.48899623660445e+000dB,1.73465471454260e+002°)
7.56832895020939e+003	(-6.42894990225867e+000dB,1.73436070886114e+002°)
7.58577575029148e+003	(-6.36876598983171e+000dB,1.73406436215116e+002°)
7.60326276940146e+003	(-6.30844325118376e+000dB,1.73376564509759e+002°)
7.62079010025376e+003	(-6.24798042277755e+000dB,1.73346452788979e+002°)
7.63835783577655e+003	(-6.18737622543011e+000dB,1.73316098021108e+002°)
7.65596606911220e+003	(-6.12662936406011e+000dB,1.73285497122800e+002°)
7.67361489361783e+003	(-6.06573852742962e+000dB,1.73254646957928e+002°)
7.69130440286573e+003	(-6.00470238788112e+000dB,1.73223544336459e+002°)
7.70903469064394e+003	(-5.94351960106880e+000dB,1.73192186013289e+002°)
7.72680585095666e+003	(-5.88218880568505e+000dB,1.73160568687063e+002°)
7.74461797802482e+003	(-5.82070862318064e+000dB,1.73128688998951e+002°)
7.76247116628655e+003	(-5.75907765748003e+000dB,1.73096543531398e+002°)
7.78036551039767e+003	(-5.69729449469028e+000dB,1.73064128806843e+002°)
7.79830110523222e+003	(-5.63535770280439e+000dB,1.73031441286402e+002°)
7.81627804588292e+003	(-5.57326583139827e+000dB,1.72998477368514e+002°)
7.83429642766174e+003	(-5.51101741132173e+000dB,1.72965233387557e+002°)
7.85235634610034e+003	(-5.44861095438296e+000dB,1.72931705612424e+002°)
7.87045789695061e+003	(-5.38604495302654e+000dB,1.72897890245058e+002°)
7.88860117618517e+003	(-5.32331788000463e+000dB,1.72863783418957e+002°)
7.90678627999787e+003	(-5.26042818804141e+000dB,1.72829381197628e+002°)
7.92501330480434e+003	(-5.19737430949055e+000dB,1.72794679573004e+002°)
7.94328234724243e+003	(-5.13415465598535e+000dB,1.72759674463823e+002°)
7.96159350417280e+003	(-5.07076761808164e+000dB,1.72724361713953e+002°)
7.97994687267938e+003	(-5.00721156489287e+000dB,1.72688737090680e+002°)
7.99834255006990e+003	(-4.94348484371787e+000dB,1.72652796282942e+002°)
8.01678063387640e+003	(-4.87958577966038e+000dB,1.72616534899522e+002°)
8.03526122185579e+003	(-4.81551267524033e+000dB,1.72579948467182e+002°)
8.05378441199028e+003	(-4.75126380999728e+000dB,1.72543032428751e+002°)
8.07235030248799e+003	(-4.68683744008471e+000dB,1.72505782141163e+002°)
8.09095899178343e+003	(-4.62223179785609e+000dB,1.72468192873424e+002°)
8.10961057853802e+003	(-4.55744509144155e+000dB,1.72430259804546e+002°)
8.12830516164060e+003	(-4.49247550431555e+000dB,1.72391978021399e+002°)
8.14704284020800e+003	(-4.42732119485513e+000dB,1.72353342516516e+002°)
8.16582371358553e+003	(-4.36198029588847e+000dB,1.72314348185832e+002°)
8.18464788134750e+003	(-4.29645091423327e+000dB,1.72274989826356e+002°)
8.20351544329778e+003	(-4.23073113022544e+000dB,1.72235262133778e+002°)
8.22242649947031e+003	(-4.16481899723675e+000dB,1.72195159700004e+002°)
8.24138115012962e+003	(-4.09871254118238e+000dB,1.72154677010622e+002°)
8.26037949577139e+003	(-4.03240976001704e+000dB,1.72113808442294e+002°)
8.27942163712294e+003	(-3.96590862321981e+000dB,1.72072548260070e+002°)
8.29850767514382e+003	(-3.89920707126792e+000dB,1.72030890614620e+002°)
8.31763771102631e+003	(-3.83230301509795e+000dB,1.71988829539389e+002°)
8.33681184619594e+003	(-3.76519433555542e+000dB,1.71946358947666e+002°)
8.35603018231207e+003	(-3.69787888283160e+000dB,1.71903472629562e+002°)
8.37529282126842e+003	(-3.63035447588760e+000dB,1.71860164248901e+002°)
8.39459986519356e+003	(-3.56261890186523e+000dB,1.71816427340011e+002°)
8.41395141645154e+003	(-3.49466991548437e+000dB,1.71772255304427e+002°)
8.43334757764234e+003	(-3.42650523842658e+000dB,1.71727641407485e+002°)
8.45278845160249e+003	(-3.35812255870437e+000dB,1.71682578774816e+002°)
8.47227414140555e+003	(-3.28951953001586e+000dB,1.71637060388727e+002°)
8.49180475036272e+003	(-3.22069377108439e+000dB,1.71591079084478e+002°)
8.51138038202335e+003	(-3.15164286498294e+000dB,1.71544627546434e+002°)
8.53100114017548e+003	(-3.08236435844250e+000dB,1.71497698304105e+002°)
8.55066712884641e+003	(-3.01285576114436e+000dB,1.71450283728053e+002°)
8.57037845230328e+003	(-2.94311454499555e+000dB,1.71402376025677e+002°)
8.59013521505353e+003	(-2.87313814338750e+000dB,1.71353967236862e+002°)
8.60993752184558e+003	(-2.80292395043652e+000dB,1.71305049229485e+002°)
8.62978547766928e+003	(-2.73246932020699e+000dB,1.71255613694783e+002°)
8.64967918775651e+003	(-2.66177156591520e+000dB,1.71205652142570e+002°)
8.66961875758174e+003	(-2.59082795911482e+000dB,1.71155155896293e+002°)
8.68960429286259e+003	(-2.51963572886234e+000dB,1.71104116087937e+002°)
8.70963589956038e+003	(-2.44819206086255e+000dB,1.71052523652756e+002°)
8.72971368388068e+003	(-2.37649409659339e+000dB,1.71000369323832e+002°)
8.74983775227393e+003	(-2.30453893240963e+000dB,1.70947643626456e+002°)
8.77000821143591e+003	(-2.23232361862440e+000dB,1.70894336872324e+002°)
8.79022516830841e+003	(-2.15984515856890e+000dB,1.70840439153528e+002°)
8.81048873007970e+003	(-2.08710050762853e+000dB,1.70785940336361e+002°)
8.83079900418519e+003	(-2.01408657225567e+000dB,1.70730830054905e+002°)
8.85115609830791e+003	(-1.94080020895810e+000dB,1.70675097704393e+002°)
8.87156012037917e+003	(-1.86723822326241e+000dB,1.70618732434365e+002°)
8.89201117857904e+003	(-1.79339736865165e+000dB,1.70561723141566e+002°)
8.91250938133701e+003	(-1.71927434547694e+000dB,1.70504058462618e+002°)
8.93305483733251e+003	(-1.64486579984152e+000dB,1.70445726766426e+002°)
8.95364765549549e+003	(-1.57016832245738e+000dB,1.70386716146325e+002°)
8.97428794500703e+003	(-1.49517844747281e+000dB,1.70327014411950e+002°)
8.99497581529990e+003	(-1.41989265127110e+000dB,1.70266609080818e+002°)
9.01571137605912e+003	(-1.34430735123842e+000dB,1.70205487369617e+002°)
9.03649473722256e+003	(-1.26841890450121e+000dB,1.70143636185174e+002°)
9.05732600898155e+003	(-1.19222360663100e+000dB,1.70081042115116e+002°)
9.07820530178140e+003	(-1.11571769031719e+000dB,1.70017691418176e+002°)
9.09913272632206e+003	(-1.03889732400553e+000dB,1.69953570014163e+002°)
9.12010839355864e+003	(-9.61758610502111e-001dB,1.69888663473556e+002°)
9.14113241470204e+003	(-8.84297585542135e-001dB,1.69822957006727e+002°)
9.16220490121953e+003	(-8.06510216321377e-001dB,1.69756435452755e+002°)
9.18332596483535e+003	(-7.28392399991076e-001dB,1.69689083267836e+002°)
9.20449571753125e+003	(-6.49939962113357e-001dB,1.69620884513257e+002°)
9.22571427154717e+003	(-5.71148655077398e-001dB,1.69551822842919e+002°)
9.24698173938176e+003	(-4.92014156475260e-001dB,1.69481881490389e+002°)
9.26829823379302e+003	(-4.12532067434977e-001dB,1.69411043255468e+002°)
9.28966386779889e+003	(-3.32697910911705e-001dB,1.69339290490238e+002°)
9.31107875467783e+003	(-2.52507129934267e-001dB,1.69266605084579e+002°)
9.33254300796944e+003	(-1.71955085806553e-001dB,1.69192968451126e+002°)
9.35405674147504e+003	(-9.10370562625075e-002dB,1.69118361509648e+002°)
9.37562006925833e+003	(-9.74823357338868e-003dB,1.69042764670806e+002°)
9.39723310564590e+003	(7.19162773936252e-002dB,1.68966157819288e+002°)
9.41889596522793e+003	(1.53961461167535e-001dB,1.68888520296266e+002°)
9.44060876285875e+003	(2.36392393716254e-001dB,1.68809830881164e+002°)
9.46237161365745e+003	(3.19214244542881e-001dB,1.68730067772696e+002°)
9.48418463300849e+003	(4.02432278835449e-001dB,1.68649208569140e+002°)
9.50604793656233e+003	(4.86051859672772e-001dB,1.68567230247818e+002°)
9.52796164023603e+003	(5.70078450285984e-001dB,1.68484109143738e+002°)
9.54992586021387e+003	(6.54517616379296e-001dB,1.68399820927370e+002°)
9.57194071294795e+003	(7.39375028509550e-001dB,1.68314340581492e+002°)
9.59400631515884e+003	(8.24656464526862e-001dB,1.68227642377097e+002°)
9.61612278383615e+003	(9.10367812077543e-001dB,1.68139699848281e+002°)
9.63829023623921e+003	(9.96515071170555e-001dB,1.68050485766086e+002°)
9.66050878989764e+003	(1.08310435680896e+000dB,1.67959972111234e+002°)
9.68277856261199e+003	(1.17014190168768e+000dB,1.67868130045714e+002°)
9.70509967245440e+003	(1.25763405895906e+000dB,1.67774929883147e+002°)
9.72747223776915e+003	(1.34558730506735e+000dB,1.67680341057880e+002°)
9.74989637717337e+003	(1.43400824265333e+000dB,1.67584332092746e+002°)
9.77237220955760e+003	(1.52290360353065e+000dB,1.67486870565423e+002°)
9.79489985408648e+003	(1.61228025173467e+000dB,1.67387923073314e+002°)
9.81747943019934e+003	(1.70214518664540e+000dB,1.67287455196888e+002°)
9.84011105761083e+003	(1.79250554618487e+000dB,1.67185431461394e+002°)
9.86279485631159e+003	(1.88336861009078e+000dB,1.67081815296865e+002°)
9.88553094656888e+003	(1.97474180326651e+000dB,1.66976568996326e+002°)
9.90831944892716e+003	(2.06663269920864e+000dB,1.66869653672125e+002°)
9.93116048420882e+003	(2.15904902351268e+000dB,1.66761029210263e+002°)
9.95405417351475e+003	(2.25199865745699e+000dB,1.66650654222650e+002°)
9.97700063822501e+003	(2.34548964166540e+000dB,1.66538485997155e+002°)
9.99999999999948e+003	(2.43953017984889e+000dB,1.66424480445342e+002°)
1.00230523807785e+004	(2.53412864262537e+000dB,1.66308592047776e+002°)
1.00461579027834e+004	(2.62929357141797e+000dB,1.66190773796757e+002°)
1.00693166885175e+004	(2.72503368243039e+000dB,1.66070977136349e+002°)
1.00925288607663e+004	(2.82135787069815e+000dB,1.65949151899569e+002°)
1.01157945425985e+004	(2.91827521421507e+000dB,1.65825246242559e+002°)
1.01391138573663e+004	(3.01579497813190e+000dB,1.65699206575596e+002°)
1.01624869287064e+004	(3.11392661902510e+000dB,1.65570977490770e+002°)
1.01859138805406e+004	(3.21267978923297e+000dB,1.65440501686113e+002°)
1.02093948370763e+004	(3.31206434125520e+000dB,1.65307719886032e+002°)
1.02329299228070e+004	(3.41209033221101e+000dB,1.65172570757798e+002°)
1.02565192625135e+004	(3.51276802835180e+000dB,1.65034990823889e+002°)
1.02801629812642e+004	(3.61410790962072e+000dB,1.64894914369953e+002°)
1.03038612044156e+004	(3.71612067425367e+000dB,1.64752273348138e+002°)
1.03276140576134e+004	(3.81881724341206e+000dB,1.64606997275529e+002°)
1.03514216667929e+004	(3.92220876583899e+000dB,1.64459013127408e+002°)
1.03752841581796e+004	(4.02630662252729e+000dB,1.64308245225045e+002°)
1.03992016582900e+004	(4.13112243138718e+000dB,1.64154615117700e+002°)
1.04231742939325e+004	(4.23666805189957e+000dB,1.63998041458497e+002°)
1.04472021922074e+004	(4.34295558973866e+000dB,1.63838439873820e+002°)
1.04712854805084e+004	(4.44999740134555e+000dB,1.63675722825848e+002°)
1.04954242865227e+004	(4.55780609843234e+000dB,1.63509799467819e+002°)
1.05196187382317e+004	(4.66639455239318e+000dB,1.63340575491603e+002°)
1.05438689639120e+004	(4.77577589859552e+000dB,1.63167952967128e+002°)
1.05681750921360e+004	(4.88596354052276e+000dB,1.62991830173152e+002°)
1.05925372517723e+004	(4.99697115373338e+000dB,1.62812101418901e+002°)
1.06169555719867e+004	(5.10881268960003e+000dB,1.62628656855990e+002°)
1.06414301822426e+004	(5.22150237878563e+000dB,1.62441382280059e+002°)
1.06659612123020e+004	(5.33505473440892e+000dB,1.62250158921502e+002°)
1.06905487922260e+004	(5.44948455484634e+000dB,1.62054863224621e+002°)
1.07151930523755e+004	(5.56480692611068e+000dB,1.61855366614518e+002°)
1.07398941234119e+004	(5.68103722373828e+000dB,1.61651535250962e+002°)
1.07646521362978e+004	(5.79819111411190e+000dB,1.61443229768442e+002°)
1.07894672222977e+004	(5.91628455513296e+000dB,1.61230305001579e+002°)
1.08143395129788e+004	(6.03533379615123e+000dB,1.61012609694983e+002°)
1.08392691402115e+004	(6.15535537704562e+000dB,1.60789986196619e+002°)
1.08642562361701e+004	(6.27636612633899e+000dB,1.60562270133676e+002°)
1.08893009333337e+004	(6.39838315821653e+000dB,1.60329290069867e+002°)
1.09144033644870e+004	(6.52142386829902e+000dB,1.60090867143039e+002°)
1.09395636627203e+004	(6.64550592800981e+000dB,1.59846814681901e+002°)
1.09647819614313e+004	(6.77064727734972e+000dB,1.59596937800601e+002°)
1.09900583943246e+004	(6.89686611587702e+000dB,1.59341032969834e+002°)
1.10153930954136e+004	(7.02418089166356e+000dB,1.59078887563071e+002°)
1.10407861990201e+004	(7.15261028797204e+000dB,1.58810279376445e+002°)
1.10662378397761e+004	(7.28217320736889e+000dB,1.58534976120739e+002°)
1.10917481526234e+004	(7.41288875295615e+000dB,1.58252734883866e+002°)
1.11173172728153e+004	(7.54477620636608e+000dB,1.57963301562151e+002°)
1.11429453359167e+004	(7.67785500212267e+000dB,1.57666410258658e+002°)
1.11686324778050e+004	(7.81214469792814e+000dB,1.57361782646731e+002°)
1.11943788346709e+004	(7.94766494037980e+000dB,1.57049127296893e+002°)
1.12201845430190e+004	(8.08443542556837e+000dB,1.56728138965148e+002°)
1.12460497396687e+004	(8.22247585394102e+000dB,1.56398497840748e+002°)
1.12719745617545e+004	(8.36180587874668e+000dB,1.56059868751421e+002°)
1.12979591467274e+004	(8.50244504729721e+000dB,1.55711900324080e+002°)
1.13240036323550e+004	(8.64441273419482e+000dB,1.55354224099062e+002°)
1.13501081567225e+004	(8.78772806557549e+000dB,1.54986453595977e+002°)
1.13762728582337e+004	(8.93240983331273e+000dB,1.54608183329367e+002°)
1.14024978756111e+004	(9.07847639800485e+000dB,1.54218987772525e+002°)
1.14287833478971e+004	(9.22594557943742e+000dB,1.53818420268006e+002°)
1.14551294144547e+004	(9.37483453306657e+000dB,1.53406011883671e+002°)
1.14815362149682e+004	(9.52515961090691e+000dB,1.52981270213464e+002°)
1.15080038894437e+004	(9.67693620503251e+000dB,1.52543678122613e+002°)
1.15345325782103e+004	(9.83017857170448e+000dB,1.52092692437540e+002°)
1.15611224219203e+004	(9.98489963392593e+000dB,1.51627742581574e+002°)
1.15877735615506e+004	(1.01411107599969e+001dB,1.51148229158481e+002°)
1.16144861384028e+004	(1.02988215153907e+001dB,1.50653522487043e+002°)
1.16412602941043e+004	(1.04580393850036e+001dB,1.50142961091362e+002°)
1.16680961706090e+004	(1.06187694625464e+001dB,1.49615850153341e+002°)
1.16949939101981e+004	(1.07810141035377e+001dB,1.49071459935935e+002°)
1.17219536554807e+004	(1.09447725380428e+001dB,1.48509024188366e+002°)
1.17489755493946e+004	(1.11100404389726e+001dB,1.47927738547587e+002°)
1.17760597352074e+004	(1.12768094414204e+001dB,1.47326758953983e+002°)
1.18032063565166e+004	(1.14450666081849e+001dB,1.46705200103701e+002°)
1.18304155572510e+004	(1.16147938363098e+001dB,1.46062133965182e+002°)
1.18576874816709e+004	(1.17859671991804e+001dB,1.45396588393583e+002°)
1.18850222743695e+004	(1.19585562184794e+001dB,1.44707545883936e+002°)
1.19124200802731e+004	(1.21325230601356e+001dB,1.43993942512167e+002°)
