Freq.	V(n012)/V(VI)
4.98884487459993e+003	(-3.28304368516925e+001dB,-1.04173509709010e+001°)
5.00034534976960e+003	(-3.27377802984219e+001dB,-1.04484336387893e+001°)
5.01187233627253e+003	(-3.26450565225378e+001dB,-1.04796474612867e+001°)
5.02342589522368e+003	(-3.25522651206013e+001dB,-1.05109932904523e+001°)
5.03500608787886e+003	(-3.24594056862643e+001dB,-1.05424719861264e+001°)
5.04661297563509e+003	(-3.23664778102435e+001dB,-1.05740844160230e+001°)
5.05824662003095e+003	(-3.22734810802939e+001dB,-1.06058314558179e+001°)
5.06990708274685e+003	(-3.21804150811823e+001dB,-1.06377139892423e+001°)
5.08159442560541e+003	(-3.20872793946599e+001dB,-1.06697329081758e+001°)
5.09330871057176e+003	(-3.19940735994348e+001dB,-1.07018891127404e+001°)
5.10504999975387e+003	(-3.19007972711450e+001dB,-1.07341835113967e+001°)
5.11681835540288e+003	(-3.18074499823301e+001dB,-1.07666170210417e+001°)
5.12861383991345e+003	(-3.17140313024028e+001dB,-1.07991905671062e+001°)
5.14043651582406e+003	(-3.16205407976209e+001dB,-1.08319050836566e+001°)
5.15228644581737e+003	(-3.15269780310575e+001dB,-1.08647615134936e+001°)
5.16416369272051e+003	(-3.14333425625728e+001dB,-1.08977608082576e+001°)
5.17606831950548e+003	(-3.13396339487835e+001dB,-1.09309039285311e+001°)
5.18800038928941e+003	(-3.12458517430339e+001dB,-1.09641918439457e+001°)
5.19995996533496e+003	(-3.11519954953648e+001dB,-1.09976255332886e+001°)
5.21194711105060e+003	(-3.10580647524832e+001dB,-1.10312059846115e+001°)
5.22396188999100e+003	(-3.09640590577316e+001dB,-1.10649341953398e+001°)
5.23600436585730e+003	(-3.08699779510564e+001dB,-1.10988111723865e+001°)
5.24807460249752e+003	(-3.07758209689763e+001dB,-1.11328379322646e+001°)
5.26017266390686e+003	(-3.06815876445502e+001dB,-1.11670155012011e+001°)
5.27229861422802e+003	(-3.05872775073450e+001dB,-1.12013449152555e+001°)
5.28445251775160e+003	(-3.04928900834026e+001dB,-1.12358272204373e+001°)
5.29663443891637e+003	(-3.03984248952070e+001dB,-1.12704634728249e+001°)
5.30884444230968e+003	(-3.03038814616504e+001dB,-1.13052547386900e+001°)
5.32108259266774e+003	(-3.02092592979997e+001dB,-1.13402020946198e+001°)
5.33334895487600e+003	(-3.01145579158617e+001dB,-1.13753066276416e+001°)
5.34564359396951e+003	(-3.00197768231487e+001dB,-1.14105694353502e+001°)
5.35796657513321e+003	(-2.99249155240434e+001dB,-1.14459916260394e+001°)
5.37031796370232e+003	(-2.98299735189630e+001dB,-1.14815743188291e+001°)
5.38269782516267e+003	(-2.97349503045233e+001dB,-1.15173186438009e+001°)
5.39510622515107e+003	(-2.96398453735030e+001dB,-1.15532257421318e+001°)
5.40754322945560e+003	(-2.95446582148055e+001dB,-1.15892967662315e+001°)
5.42000890401603e+003	(-2.94493883134229e+001dB,-1.16255328798802e+001°)
5.43250331492412e+003	(-2.93540351503980e+001dB,-1.16619352583707e+001°)
5.44502652842400e+003	(-2.92585982027854e+001dB,-1.16985050886506e+001°)
5.45757861091249e+003	(-2.91630769436137e+001dB,-1.17352435694676e+001°)
5.47015962893950e+003	(-2.90674708418464e+001dB,-1.17721519115167e+001°)
5.48276964920832e+003	(-2.89717793623415e+001dB,-1.18092313375884e+001°)
5.49540873857603e+003	(-2.88760019658125e+001dB,-1.18464830827233e+001°)
5.50807696405382e+003	(-2.87801381087873e+001dB,-1.18839083943626e+001°)
5.52077439280736e+003	(-2.86841872435675e+001dB,-1.19215085325070e+001°)
5.53350109215715e+003	(-2.85881488181864e+001dB,-1.19592847698736e+001°)
5.54625712957889e+003	(-2.84920222763675e+001dB,-1.19972383920572e+001°)
5.55904257270381e+003	(-2.83958070574820e+001dB,-1.20353706976949e+001°)
5.57185748931908e+003	(-2.82995025965055e+001dB,-1.20736829986304e+001°)
5.58470194736808e+003	(-2.82031083239742e+001dB,-1.21121766200841e+001°)
5.59757601495088e+003	(-2.81066236659418e+001dB,-1.21508529008213e+001°)
5.61047976032448e+003	(-2.80100480439333e+001dB,-1.21897131933294e+001°)
5.62341325190327e+003	(-2.79133808749016e+001dB,-1.22287588639913e+001°)
5.63637655825932e+003	(-2.78166215711803e+001dB,-1.22679912932667e+001°)
5.64936974812280e+003	(-2.77197695404380e+001dB,-1.23074118758716e+001°)
5.66239289038231e+003	(-2.76228241856316e+001dB,-1.23470220209642e+001°)
5.67544605408524e+003	(-2.75257849049582e+001dB,-1.23868231523319e+001°)
5.68852930843819e+003	(-2.74286510918078e+001dB,-1.24268167085823e+001°)
5.70164272280725e+003	(-2.73314221347143e+001dB,-1.24670041433359e+001°)
5.71478636671844e+003	(-2.72340974173056e+001dB,-1.25073869254212e+001°)
5.72796030985806e+003	(-2.71366763182550e+001dB,-1.25479665390775e+001°)
5.74116462207304e+003	(-2.70391582112297e+001dB,-1.25887444841528e+001°)
5.75439937337134e+003	(-2.69415424648396e+001dB,-1.26297222763137e+001°)
5.76766463392227e+003	(-2.68438284425862e+001dB,-1.26709014472516e+001°)
5.78096047405695e+003	(-2.67460155028099e+001dB,-1.27122835448962e+001°)
5.79428696426858e+003	(-2.66481029986361e+001dB,-1.27538701336307e+001°)
5.80764417521288e+003	(-2.65500902779228e+001dB,-1.27956627945113e+001°)
5.82103217770848e+003	(-2.64519766832046e+001dB,-1.28376631254886e+001°)
5.83445104273721e+003	(-2.63537615516387e+001dB,-1.28798727416344e+001°)
5.84790084144457e+003	(-2.62554442149486e+001dB,-1.29222932753721e+001°)
5.86138164514005e+003	(-2.61570239993672e+001dB,-1.29649263767089e+001°)
5.87489352529753e+003	(-2.60585002255796e+001dB,-1.30077737134727e+001°)
5.88843655355565e+003	(-2.59598722086653e+001dB,-1.30508369715549e+001°)
5.90201080171820e+003	(-2.58611392580395e+001dB,-1.30941178551534e+001°)
5.91561634175450e+003	(-2.57623006773923e+001dB,-1.31376180870214e+001°)
5.92925324579975e+003	(-2.56633557646300e+001dB,-1.31813394087232e+001°)
5.94292158615548e+003	(-2.55643038118128e+001dB,-1.32252835808859e+001°)
5.95662143528986e+003	(-2.54651441050931e+001dB,-1.32694523834670e+001°)
5.97035286583812e+003	(-2.53658759246529e+001dB,-1.33138476160136e+001°)
5.98411595060295e+003	(-2.52664985446400e+001dB,-1.33584710979369e+001°)
5.99791076255485e+003	(-2.51670112331039e+001dB,-1.34033246687849e+001°)
6.01173737483253e+003	(-2.50674132519298e+001dB,-1.34484101885200e+001°)
6.02559586074333e+003	(-2.49677038567733e+001dB,-1.34937295378047e+001°)
6.03948629376355e+003	(-2.48678822969928e+001dB,-1.35392846182889e+001°)
6.05340874753888e+003	(-2.47679478155816e+001dB,-1.35850773529012e+001°)
6.06736329588480e+003	(-2.46678996490996e+001dB,-1.36311096861498e+001°)
6.08135001278692e+003	(-2.45677370276027e+001dB,-1.36773835844229e+001°)
6.09536897240143e+003	(-2.44674591745730e+001dB,-1.37239010362979e+001°)
6.10942024905546e+003	(-2.43670653068463e+001dB,-1.37706640528538e+001°)
6.12350391724748e+003	(-2.42665546345403e+001dB,-1.38176746679906e+001°)
6.13762005164768e+003	(-2.41659263609806e+001dB,-1.38649349387523e+001°)
6.15176872709842e+003	(-2.40651796826260e+001dB,-1.39124469456561e+001°)
6.16595001861456e+003	(-2.39643137889932e+001dB,-1.39602127930280e+001°)
6.18016400138390e+003	(-2.38633278625801e+001dB,-1.40082346093427e+001°)
6.19441075076755e+003	(-2.37622210787882e+001dB,-1.40565145475716e+001°)
6.20869034230037e+003	(-2.36609926058437e+001dB,-1.41050547855326e+001°)
6.22300285169133e+003	(-2.35596416047176e+001dB,-1.41538575262510e+001°)
6.23734835482393e+003	(-2.34581672290455e+001dB,-1.42029249983235e+001°)
6.25172692775659e+003	(-2.33565686250445e+001dB,-1.42522594562883e+001°)
6.26613864672309e+003	(-2.32548449314311e+001dB,-1.43018631810042e+001°)
6.28058358813291e+003	(-2.31529952793362e+001dB,-1.43517384800332e+001°)
6.29506182857171e+003	(-2.30510187922200e+001dB,-1.44018876880313e+001°)
6.30957344480166e+003	(-2.29489145857851e+001dB,-1.44523131671483e+001°)
6.32411851376192e+003	(-2.28466817678890e+001dB,-1.45030173074280e+001°)
6.33869711256900e+003	(-2.27443194384544e+001dB,-1.45540025272254e+001°)
6.35330931851716e+003	(-2.26418266893796e+001dB,-1.46052712736204e+001°)
6.36795520907888e+003	(-2.25392026044464e+001dB,-1.46568260228476e+001°)
6.38263486190521e+003	(-2.24364462592272e+001dB,-1.47086692807300e+001°)
6.39734835482620e+003	(-2.23335567209910e+001dB,-1.47608035831183e+001°)
6.41209576585134e+003	(-2.22305330486078e+001dB,-1.48132314963435e+001°)
6.42687717316992e+003	(-2.21273742924515e+001dB,-1.48659556176728e+001°)
6.44169265515149e+003	(-2.20240794943020e+001dB,-1.49189785757760e+001°)
6.45654229034627e+003	(-2.19206476872451e+001dB,-1.49723030311994e+001°)
6.47142615748555e+003	(-2.18170778955717e+001dB,-1.50259316768498e+001°)
6.48634433548210e+003	(-2.17133691346749e+001dB,-1.50798672384840e+001°)
6.50129690343062e+003	(-2.16095204109465e+001dB,-1.51341124752113e+001°)
6.51628394060814e+003	(-2.15055307216706e+001dB,-1.51886701800039e+001°)
6.53130552647444e+003	(-2.14013990549177e+001dB,-1.52435431802119e+001°)
6.54636174067246e+003	(-2.12971243894349e+001dB,-1.52987343380962e+001°)
6.56145266302877e+003	(-2.11927056945367e+001dB,-1.53542465513657e+001°)
6.57657837355392e+003	(-2.10881419299923e+001dB,-1.54100827537233e+001°)
6.59173895244292e+003	(-2.09834320459129e+001dB,-1.54662459154266e+001°)
6.60693448007567e+003	(-2.08785749826362e+001dB,-1.55227390438567e+001°)
6.62216503701733e+003	(-2.07735696706099e+001dB,-1.55795651840956e+001°)
6.63743070401879e+003	(-2.06684150302728e+001dB,-1.56367274195180e+001°)
6.65273156201712e+003	(-2.05631099719348e+001dB,-1.56942288723919e+001°)
6.66806769213592e+003	(-2.04576533956550e+001dB,-1.57520727044911e+001°)
6.68343917568585e+003	(-2.03520441911176e+001dB,-1.58102621177210e+001°)
6.69884609416497e+003	(-2.02462812375060e+001dB,-1.58688003547501e+001°)
6.71428852925922e+003	(-2.01403634033762e+001dB,-1.59276906996631e+001°)
6.72976656284288e+003	(-2.00342895465260e+001dB,-1.59869364786184e+001°)
6.74528027697892e+003	(-1.99280585138645e+001dB,-1.60465410605200e+001°)
6.76082975391951e+003	(-1.98216691412787e+001dB,-1.61065078577061e+001°)
6.77641507610645e+003	(-1.97151202534974e+001dB,-1.61668403266468e+001°)
6.79203632617154e+003	(-1.96084106639546e+001dB,-1.62275419686550e+001°)
6.80769358693711e+003	(-1.95015391746493e+001dB,-1.62886163306149e+001°)
6.82338694141639e+003	(-1.93945045760044e+001dB,-1.63500670057211e+001°)
6.83911647281398e+003	(-1.92873056467224e+001dB,-1.64118976342337e+001°)
6.85488226452631e+003	(-1.91799411536397e+001dB,-1.64741119042464e+001°)
6.87068440014201e+003	(-1.90724098515783e+001dB,-1.65367135524725e+001°)
6.88652296344245e+003	(-1.89647104831952e+001dB,-1.65997063650457e+001°)
6.90239803840211e+003	(-1.88568417788298e+001dB,-1.66630941783310e+001°)
6.91830970918905e+003	(-1.87488024563482e+001dB,-1.67268808797626e+001°)
6.93425806016538e+003	(-1.86405912209862e+001dB,-1.67910704086886e+001°)
6.95024317588765e+003	(-1.85322067651888e+001dB,-1.68556667572345e+001°)
6.96626514110737e+003	(-1.84236477684480e+001dB,-1.69206739711910e+001°)
6.98232404077140e+003	(-1.83149128971375e+001dB,-1.69860961509084e+001°)
6.99841996002242e+003	(-1.82060008043449e+001dB,-1.70519374522175e+001°)
7.01455298419939e+003	(-1.80969101297019e+001dB,-1.71182020873667e+001°)
7.03072319883801e+003	(-1.79876394992111e+001dB,-1.71848943259756e+001°)
7.04693068967115e+003	(-1.78781875250699e+001dB,-1.72520184960114e+001°)
7.06317554262930e+003	(-1.77685528054926e+001dB,-1.73195789847824e+001°)
7.07945784384105e+003	(-1.76587339245289e+001dB,-1.73875802399553e+001°)
7.09577767963356e+003	(-1.75487294518796e+001dB,-1.74560267705884e+001°)
7.11213513653296e+003	(-1.74385379427096e+001dB,-1.75249231481900e+001°)
7.12853030126487e+003	(-1.73281579374576e+001dB,-1.75942740077979e+001°)
7.14496326075480e+003	(-1.72175879616433e+001dB,-1.76640840490799e+001°)
7.16143410212869e+003	(-1.71068265256704e+001dB,-1.77343580374576e+001°)
7.17794291271329e+003	(-1.69958721246284e+001dB,-1.78051008052552e+001°)
7.19448978003666e+003	(-1.68847232380884e+001dB,-1.78763172528703e+001°)
7.21107479182866e+003	(-1.67733783298985e+001dB,-1.79480123499694e+001°)
7.22769803602137e+003	(-1.66618358479736e+001dB,-1.80201911367107e+001°)
7.24435960074957e+003	(-1.65500942240831e+001dB,-1.80928587249899e+001°)
7.26105957435121e+003	(-1.64381518736348e+001dB,-1.81660202997144e+001°)
7.27779804536790e+003	(-1.63260071954548e+001dB,-1.82396811201031e+001°)
7.29457510254535e+003	(-1.62136585715645e+001dB,-1.83138465210161e+001°)
7.31139083483383e+003	(-1.61011043669535e+001dB,-1.83885219143101e+001°)
7.32824533138870e+003	(-1.59883429293486e+001dB,-1.84637127902251e+001°)
7.34513868157081e+003	(-1.58753725889797e+001dB,-1.85394247188001e+001°)
7.36207097494702e+003	(-1.57621916583407e+001dB,-1.86156633513190e+001°)
7.37904230129067e+003	(-1.56487984319478e+001dB,-1.86924344217893e+001°)
7.39605275058203e+003	(-1.55351911860920e+001dB,-1.87697437484515e+001°)
7.41310241300883e+003	(-1.54213681785896e+001dB,-1.88475972353223e+001°)
7.43019137896667e+003	(-1.53073276485263e+001dB,-1.89260008737716e+001°)
7.44731973905954e+003	(-1.51930678159988e+001dB,-1.90049607441346e+001°)
7.46448758410032e+003	(-1.50785868818510e+001dB,-1.90844830173576e+001°)
7.48169500511119e+003	(-1.49638830274059e+001dB,-1.91645739566837e+001°)
7.49894209332421e+003	(-1.48489544141935e+001dB,-1.92452399193727e+001°)
7.51622894018170e+003	(-1.47337991836733e+001dB,-1.93264873584611e+001°)
7.53355563733682e+003	(-1.46184154569522e+001dB,-1.94083228245621e+001°)
7.55092227665398e+003	(-1.45028013344985e+001dB,-1.94907529677035e+001°)
7.56832895020939e+003	(-1.43869548958494e+001dB,-1.95737845392115e+001°)
7.58577575029148e+003	(-1.42708741993150e+001dB,-1.96574243936318e+001°)
7.60326276940146e+003	(-1.41545572816764e+001dB,-1.97416794906990e+001°)
7.62079010025376e+003	(-1.40380021578785e+001dB,-1.98265568973492e+001°)
7.63835783577655e+003	(-1.39212068207175e+001dB,-1.99120637897776e+001°)
7.65596606911220e+003	(-1.38041692405238e+001dB,-1.99982074555449e+001°)
7.67361489361783e+003	(-1.36868873648382e+001dB,-2.00849952957332e+001°)
7.69130440286573e+003	(-1.35693591180831e+001dB,-2.01724348271491e+001°)
7.70903469064394e+003	(-1.34515824012274e+001dB,-2.02605336845807e+001°)
7.72680585095666e+003	(-1.33335550914469e+001dB,-2.03492996231054e+001°)
7.74461797802482e+003	(-1.32152750417765e+001dB,-2.04387405204527e+001°)
7.76247116628655e+003	(-1.30967400807581e+001dB,-2.05288643794247e+001°)
7.78036551039767e+003	(-1.29779480120815e+001dB,-2.06196793303674e+001°)
7.79830110523222e+003	(-1.28588966142192e+001dB,-2.07111936337092e+001°)
7.81627804588292e+003	(-1.27395836400540e+001dB,-2.08034156825529e+001°)
7.83429642766174e+003	(-1.26200068165012e+001dB,-2.08963540053330e+001°)
7.85235634610034e+003	(-1.25001638441226e+001dB,-2.09900172685355e+001°)
7.87045789695061e+003	(-1.23800523967345e+001dB,-2.10844142794849e+001°)
7.88860117618517e+003	(-1.22596701210089e+001dB,-2.11795539891964e+001°)
7.90678627999787e+003	(-1.21390146360661e+001dB,-2.12754454952977e+001°)
7.92501330480434e+003	(-1.20180835330615e+001dB,-2.13720980450244e+001°)
7.94328234724243e+003	(-1.18968743747642e+001dB,-2.14695210382858e+001°)
7.96159350417280e+003	(-1.17753846951275e+001dB,-2.15677240308074e+001°)
7.97994687267938e+003	(-1.16536119988525e+001dB,-2.16667167373500e+001°)
7.99834255006990e+003	(-1.15315537609428e+001dB,-2.17665090350103e+001°)
8.01678063387640e+003	(-1.14092074262523e+001dB,-2.18671109666023e+001°)
8.03526122185579e+003	(-1.12865704090225e+001dB,-2.19685327441223e+001°)
8.05378441199028e+003	(-1.11636400924142e+001dB,-2.20707847523027e+001°)
8.07235030248799e+003	(-1.10404138280277e+001dB,-2.21738775522537e+001°)
8.09095899178343e+003	(-1.09168889354161e+001dB,-2.22778218851982e+001°)
8.10961057853802e+003	(-1.07930627015888e+001dB,-2.23826286763001e+001°)
8.12830516164060e+003	(-1.06689323805055e+001dB,-2.24883090385921e+001°)
8.14704284020800e+003	(-1.05444951925612e+001dB,-2.25948742770018e+001°)
8.16582371358553e+003	(-1.04197483240616e+001dB,-2.27023358924826e+001°)
8.18464788134750e+003	(-1.02946889266885e+001dB,-2.28107055862518e+001°)
8.20351544329778e+003	(-1.01693141169550e+001dB,-2.29199952641357e+001°)
8.22242649947031e+003	(-1.00436209756504e+001dB,-2.30302170410325e+001°)
8.24138115012962e+003	(-9.91760654727544e+000dB,-2.31413832454864e+001°)
8.26037949577139e+003	(-9.79126783946562e+000dB,-2.32535064243867e+001°)
8.27942163712294e+003	(-9.66460182240430e+000dB,-2.33665993477855e+001°)
8.29850767514382e+003	(-9.53760542822485e+000dB,-2.34806750138500e+001°)
8.31763771102631e+003	(-9.41027555040060e+000dB,-2.35957466539386e+001°)
8.33681184619594e+003	(-9.28260904312405e+000dB,-2.37118277378189e+001°)
8.35603018231207e+003	(-9.15460272067340e+000dB,-2.38289319790216e+001°)
8.37529282126842e+003	(-9.02625335676753e+000dB,-2.39470733403406e+001°)
8.39459986519356e+003	(-8.89755768390820e+000dB,-2.40662660394820e+001°)
8.41395141645154e+003	(-8.76851239270976e+000dB,-2.41865245548654e+001°)
8.43334757764234e+003	(-8.63911413121606e+000dB,-2.43078636315842e+001°)
8.45278845160249e+003	(-8.50935950420353e+000dB,-2.44302982875292e+001°)
8.47227414140555e+003	(-8.37924507247176e+000dB,-2.45538438196828e+001°)
8.49180475036272e+003	(-8.24876735211930e+000dB,-2.46785158105834e+001°)
8.51138038202335e+003	(-8.11792281380601e+000dB,-2.48043301349724e+001°)
8.53100114017548e+003	(-7.98670788200082e+000dB,-2.49313029666262e+001°)
8.55066712884641e+003	(-7.85511893421476e+000dB,-2.50594507853814e+001°)
8.57037845230328e+003	(-7.72315230021910e+000dB,-2.51887903843528e+001°)
8.59013521505353e+003	(-7.59080426124828e+000dB,-2.53193388773619e+001°)
8.60993752184558e+003	(-7.45807104918674e+000dB,-2.54511137065743e+001°)
8.62978547766928e+003	(-7.32494884574034e+000dB,-2.55841326503530e+001°)
8.64967918775651e+003	(-7.19143378159114e+000dB,-2.57184138313410e+001°)
8.66961875758174e+003	(-7.05752193553570e+000dB,-2.58539757247751e+001°)
8.68960429286259e+003	(-6.92320933360605e+000dB,-2.59908371670406e+001°)
8.70963589956038e+003	(-6.78849194817368e+000dB,-2.61290173644754e+001°)
8.72971368388068e+003	(-6.65336569703577e+000dB,-2.62685359024328e+001°)
8.74983775227393e+003	(-6.51782644248300e+000dB,-2.64094127546078e+001°)
8.77000821143591e+003	(-6.38186999034913e+000dB,-2.65516682926431e+001°)
8.79022516830841e+003	(-6.24549208904175e+000dB,-2.66953232960173e+001°)
8.81048873007970e+003	(-6.10868842855379e+000dB,-2.68403989622287e+001°)
8.83079900418519e+003	(-5.97145463945508e+000dB,-2.69869169172855e+001°)
8.85115609830791e+003	(-5.83378629186429e+000dB,-2.71348992265111e+001°)
8.87156012037917e+003	(-5.69567889440024e+000dB,-2.72843684056776e+001°)
8.89201117857904e+003	(-5.55712789311213e+000dB,-2.74353474324759e+001°)
8.91250938133701e+003	(-5.41812867038892e+000dB,-2.75878597583403e+001°)
8.93305483733251e+003	(-5.27867654384662e+000dB,-2.77419293206339e+001°)
8.95364765549549e+003	(-5.13876676519358e+000dB,-2.78975805552110e+001°)
8.97428794500703e+003	(-4.99839451907328e+000dB,-2.80548384093710e+001°)
8.99497581529990e+003	(-4.85755492188397e+000dB,-2.82137283552147e+001°)
9.01571137605912e+003	(-4.71624302057479e+000dB,-2.83742764034216e+001°)
9.03649473722256e+003	(-4.57445379141832e+000dB,-2.85365091174623e+001°)
9.05732600898155e+003	(-4.43218213875822e+000dB,-2.87004536282573e+001°)
9.07820530178140e+003	(-4.28942289373265e+000dB,-2.88661376493105e+001°)
9.09913272632206e+003	(-4.14617081297199e+000dB,-2.90335894923206e+001°)
9.12010839355864e+003	(-4.00242057727082e+000dB,-2.92028380833002e+001°)
9.14113241470204e+003	(-3.85816679023420e+000dB,-2.93739129792139e+001°)
9.16220490121953e+003	(-3.71340397689645e+000dB,-2.95468443851618e+001°)
9.18332596483535e+003	(-3.56812658231389e+000dB,-2.97216631721223e+001°)
9.20449571753125e+003	(-3.42232897012904e+000dB,-2.98984008952819e+001°)
9.22571427154717e+003	(-3.27600542110711e+000dB,-3.00770898129701e+001°)
9.24698173938176e+003	(-3.12915013164477e+000dB,-3.02577629062243e+001°)
9.26829823379302e+003	(-2.98175721224849e+000dB,-3.04404538990126e+001°)
9.28966386779889e+003	(-2.83382068598508e+000dB,-3.06251972791343e+001°)
9.31107875467783e+003	(-2.68533448690149e+000dB,-3.08120283198287e+001°)
9.33254300796944e+003	(-2.53629245841500e+000dB,-3.10009831021225e+001°)
9.35405674147504e+003	(-2.38668835167224e+000dB,-3.11920985379366e+001°)
9.37562006925833e+003	(-2.23651582387791e+000dB,-3.13854123939956e+001°)
9.39723310564590e+003	(-2.08576843659186e+000dB,-3.15809633165590e+001°)
9.41889596522793e+003	(-1.93443965399421e+000dB,-3.17787908570198e+001°)
9.44060876285875e+003	(-1.78252284111918e+000dB,-3.19789354983961e+001°)
9.46237161365745e+003	(-1.63001126205608e+000dB,-3.21814386827579e+001°)
9.48418463300849e+003	(-1.47689807811810e+000dB,-3.23863428396278e+001°)
9.50604793656233e+003	(-1.32317634597793e+000dB,-3.25936914153909e+001°)
9.52796164023603e+003	(-1.16883901577105e+000dB,-3.28035289037660e+001°)
9.54992586021387e+003	(-1.01387892916552e+000dB,-3.30159008773711e+001°)
9.57194071294795e+003	(-8.58288817398683e-001dB,-3.32308540204393e+001°)
9.59400631515884e+003	(-7.02061299280892e-001dB,-3.34484361627282e+001°)
9.61612278383615e+003	(-5.45188879165802e-001dB,-3.36686963146764e+001°)
9.63829023623921e+003	(-3.87663944887916e-001dB,-3.38916847038624e+001°)
9.66050878989764e+003	(-2.29478765667069e-001dB,-3.41174528128181e+001°)
9.68277856261199e+003	(-7.06254899806213e-002dB,-3.43460534182614e+001°)
9.70509967245440e+003	(8.89038565968608e-002dB,-3.45775406318048e+001°)
9.72747223776915e+003	(2.49117373585419e-001dB,-3.48119699422114e+001°)
9.74989637717337e+003	(4.10023287822572e-001dB,-3.50493982592628e+001°)
9.77237220955760e+003	(5.71629955716629e-001dB,-3.52898839593110e+001°)
9.79489985408648e+003	(7.33945865529553e-001dB,-3.55334869325949e+001°)
9.81747943019934e+003	(8.96979639687997e-001dB,-3.57802686323969e+001°)
9.84011105761083e+003	(1.06074003712174e+000dB,-3.60302921261242e+001°)
9.86279485631159e+003	(1.22523595562776e+000dB,-3.62836221484075e+001°)
9.88553094656888e+003	(1.39047643425856e+000dB,-3.65403251563044e+001°)
9.90831944892716e+003	(1.55647065573238e+000dB,-3.68004693867105e+001°)
9.93116048420882e+003	(1.72322794886414e+000dB,-3.70641249160806e+001°)
9.95405417351475e+003	(1.89075779101307e+000dB,-3.73313637225646e+001°)
9.97700063822501e+003	(2.05906981054596e+000dB,-3.76022597506838e+001°)
9.99999999999948e+003	(2.22817378931185e+000dB,-3.78768889786547e+001°)
1.00230523807785e+004	(2.39807966512462e+000dB,-3.81553294885000e+001°)
1.00461579027834e+004	(2.56879753425051e+000dB,-3.84376615390743e+001°)
1.00693166885175e+004	(2.74033765389479e+000dB,-3.87239676421521e+001°)
1.00925288607663e+004	(2.91271044468333e+000dB,-3.90143326417241e+001°)
1.01157945425985e+004	(3.08592649313404e+000dB,-3.93088437966613e+001°)
1.01391138573663e+004	(3.25999655411091e+000dB,-3.96075908669195e+001°)
1.01624869287064e+004	(3.43493155325438e+000dB,-3.99106662034507e+001°)
1.01859138805406e+004	(3.61074258938060e+000dB,-4.02181648420220e+001°)
1.02093948370763e+004	(3.78744093684080e+000dB,-4.05301846011290e+001°)
1.02329299228070e+004	(3.96503804783099e+000dB,-4.08468261842162e+001°)
1.02565192625135e+004	(4.14354555464246e+000dB,-4.11681932864307e+001°)
1.02801629812642e+004	(4.32297527184054e+000dB,-4.14943927061347e+001°)
1.03038612044156e+004	(4.50333919835942e+000dB,-4.18255344614325e+001°)
1.03276140576134e+004	(4.68464951949832e+000dB,-4.21617319119711e+001°)
1.03514216667929e+004	(4.86691860880368e+000dB,-4.25031018862890e+001°)
1.03752841581796e+004	(5.05015902981968e+000dB,-4.28497648150171e+001°)
1.03992016582900e+004	(5.23438353768780e+000dB,-4.32018448702311e+001°)
1.04231742939325e+004	(5.41960508057398e+000dB,-4.35594701112989e+001°)
1.04472021922074e+004	(5.60583680090043e+000dB,-4.39227726375593e+001°)
1.04712854805084e+004	(5.79309203635476e+000dB,-4.42918887482178e+001°)
1.04954242865227e+004	(5.98138432064886e+000dB,-4.46669591098398e+001°)
1.05196187382317e+004	(6.17072738399485e+000dB,-4.50481289318697e+001°)
1.05438689639120e+004	(6.36113515326292e+000dB,-4.54355481506074e+001°)
1.05681750921360e+004	(6.55262175178218e+000dB,-4.58293716221250e+001°)
1.05925372517723e+004	(6.74520149874148e+000dB,-4.62297593246047e+001°)
1.06169555719867e+004	(6.93888890814219e+000dB,-4.66368765706441e+001°)
1.06414301822426e+004	(7.13369868725059e+000dB,-4.70508942300725e+001°)
1.06659612123020e+004	(7.32964573449073e+000dB,-4.74719889638842e+001°)
1.06905487922260e+004	(7.52674513671458e+000dB,-4.79003434699102e+001°)
1.07151930523755e+004	(7.72501216577680e+000dB,-4.83361467409039e+001°)
1.07398941234119e+004	(7.92446227433495e+000dB,-4.87795943357367e+001°)
1.07646521362978e+004	(8.12511109078958e+000dB,-4.92308886644712e+001°)
1.07894672222977e+004	(8.32697441326446e+000dB,-4.96902392880884e+001°)
1.08143395129788e+004	(8.53006820252213e+000dB,-5.01578632337233e+001°)
1.08392691402115e+004	(8.73440857369464e+000dB,-5.06339853262944e+001°)
1.08642562361701e+004	(8.94001178669786e+000dB,-5.11188385374709e+001°)
1.08893009333337e+004	(9.14689423518433e+000dB,-5.16126643529735e+001°)
1.09144033644870e+004	(9.35507243387122e+000dB,-5.21157131592597e+001°)
1.09395636627203e+004	(9.56456300406606e+000dB,-5.26282446507061e+001°)
1.09647819614313e+004	(9.77538265718939e+000dB,-5.31505282584523e+001°)
1.09900583943246e+004	(9.98754817607457e+000dB,-5.36828436021471e+001°)
1.10153930954136e+004	(1.02010763937995e+001dB,-5.42254809658747e+001°)
1.10407861990201e+004	(1.04159841697780e+001dB,-5.47787417996349e+001°)
1.10662378397761e+004	(1.06322883628096e+001dB,-5.53429392477764e+001°)
1.10917481526234e+004	(1.08500058007505e+001dB,-5.59183987058822e+001°)
1.11173172728153e+004	(1.10691532464363e+001dB,-5.65054584076337e+001°)
1.11429453359167e+004	(1.12897473594384e+001dB,-5.71044700432521e+001°)
1.11686324778050e+004	(1.15118046531980e+001dB,-5.77157994111699e+001°)
